日付,コード,銘柄名,市場・商品区分,33業種コード,33業種区分,17業種コード,17業種区分,規模コード,規模区分
20230630,6864,エヌエフホールディングス,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
20230630,6866,日置電機,プライム（内国株式）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20230630,6867,リーダー電子,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
20230630,6869,シスメックス,プライム（内国株式）,3650,電気機器,9,電機・精密 ,2,TOPIX Large70
20230630,6870,日本フェンオール,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
20230630,6871,日本マイクロニクス,プライム（内国株式）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20230630,6874,協立電機,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
20230630,6875,メガチップス,プライム（内国株式）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20230630,6877,ＯＢＡＲＡ　ＧＲＯＵＰ,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20230630,6879,ＩＭＡＧＩＣＡ　ＧＲＯＵＰ,プライム（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20230630,6881,キョウデン,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
20230630,6882,三社電機製作所,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
20230630,6888,アクモス,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20230630,6890,フェローテックホールディングス,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
20230630,6894,パルステック工業,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
20230630,6897,ツインバード,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
20230630,6898,トミタ電機,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
20230630,6899,ＡＳＴＩ,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
20230630,6901,澤藤電機,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20230630,6902,デンソー,プライム（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,2,TOPIX Large70
20230630,6904,原田工業,プライム（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20230630,6905,コーセル,プライム（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20230630,6907,ジオマテック,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
20230630,6908,イリソ電子工業,プライム（内国株式）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20230630,6912,菊水ホールディングス,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
20230630,6914,オプテックスグループ,プライム（内国株式）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20230630,6915,千代田インテグレ,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20230630,6918,アバールデータ,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
20230630,6919,ケル,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
20230630,6920,レーザーテック,プライム（内国株式）,3650,電気機器,9,電機・精密 ,2,TOPIX Large70
20230630,6923,スタンレー電気,プライム（内国株式）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20230630,6925,ウシオ電機,プライム（内国株式）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20230630,6926,岡谷電機産業,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20230630,6927,ヘリオス　テクノ　ホールディング,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20230630,6928,エノモト,プライム（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20230630,6929,日本セラミック,プライム（内国株式）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20230630,6930,日本アンテナ,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
20230630,6932,遠藤照明,プライム（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20230630,6937,古河電池,プライム（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20230630,6938,双信電機,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20230630,6941,山一電機,プライム（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20230630,6942,ソフィアホールディングス,スタンダード（内国株式）,5250,情報・通信業,10,情報通信・サービスその他 ,-,-
20230630,6943,ＮＫＫスイッチズ,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
20230630,6946,日本アビオニクス,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
20230630,6947,図研,プライム（内国株式）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20230630,6951,日本電子,プライム（内国株式）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20230630,6952,カシオ計算機,プライム（内国株式）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20230630,6954,ファナック,プライム（内国株式）,3650,電気機器,9,電機・精密 ,1,TOPIX Core30
20230630,6955,ＦＤＫ,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
20230630,6957,芝浦電子,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
20230630,6958,日本シイエムケイ,プライム（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20230630,6960,フクダ電子,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
20230630,6961,エンプラス,プライム（内国株式）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20230630,6962,大真空,プライム（内国株式）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20230630,6963,ローム,プライム（内国株式）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20230630,6964,サンコー,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
20230630,6965,浜松ホトニクス,プライム（内国株式）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20230630,6966,三井ハイテック,プライム（内国株式）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20230630,6967,新光電気工業,プライム（内国株式）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20230630,6969,松尾電機,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
20230630,6971,京セラ,プライム（内国株式）,3650,電気機器,9,電機・精密 ,2,TOPIX Large70
20230630,6973,協栄産業,スタンダード（内国株式）,6050,卸売業,13,商社・卸売 ,7,TOPIX Small 2
20230630,6976,太陽誘電,プライム（内国株式）,3650,電気機器,9,電機・精密 ,4,TOPIX Mid400
20230630,6977,日本抵抗器製作所,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
20230630,6981,村田製作所,プライム（内国株式）,3650,電気機器,9,電機・精密 ,1,TOPIX Core30
20230630,6982,リード,スタンダード（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,-,-
20230630,6986,双葉電子工業,プライム（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20230630,6988,日東電工,プライム（内国株式）,3200,化学,4,素材・化学 ,4,TOPIX Mid400
20230630,6989,北陸電気工業,プライム（内国株式）,3650,電気機器,9,電機・精密 ,7,TOPIX Small 2
20230630,6993,大黒屋ホールディングス,スタンダード（内国株式）,6100,小売業,14,小売 ,-,-
20230630,6994,指月電機製作所,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
20230630,6995,東海理化電機製作所,プライム（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,6,TOPIX Small 1
20230630,6996,ニチコン,プライム（内国株式）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20230630,6997,日本ケミコン,プライム（内国株式）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20230630,6998,日本タングステン,スタンダード（内国株式）,3650,電気機器,9,電機・精密 ,-,-
20230630,6999,ＫＯＡ,プライム（内国株式）,3650,電気機器,9,電機・精密 ,6,TOPIX Small 1
20230630,7003,三井Ｅ＆Ｓ,プライム（内国株式）,3600,機械,8,機械 ,6,TOPIX Small 1
20230630,7004,日立造船,プライム（内国株式）,3600,機械,8,機械 ,6,TOPIX Small 1
20230630,7011,三菱重工業,プライム（内国株式）,3600,機械,8,機械 ,2,TOPIX Large70
20230630,7012,川崎重工業,プライム（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,4,TOPIX Mid400
20230630,7013,ＩＨＩ,プライム（内国株式）,3600,機械,8,機械 ,4,TOPIX Mid400
20230630,7014,名村造船所,スタンダード（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,6,TOPIX Small 1
20230630,7018,内海造船,スタンダード（内国株式）,3700,輸送用機器,6,自動車・輸送機 ,-,-
20230630,7021,ニッチツ,スタンダード（内国株式）,3600,機械,8,機械 ,-,-
20230630,7022,サノヤスホールディングス,スタンダード（内国株式）,3600,機械,8,機械 ,7,TOPIX Small 2
20230630,7030,スプリックス,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20230630,7031,インバウンドテック,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230630,7033,マネジメントソリューションズ,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,6,TOPIX Small 1
20230630,7034,プロレド・パートナーズ,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20230630,7035,ａｎｄ　ｆａｃｔｏｒｙ,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20230630,7036,イーエムネットジャパン,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230630,7037,テノ．ホールディングス,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20230630,7038,フロンティア・マネジメント,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20230630,7039,ブリッジインターナショナル,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230630,7040,サン・ライフホールディング,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230630,7041,ＣＲＧホールディングス,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230630,7042,アクセスグループ・ホールディングス,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230630,7043,アルー,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230630,7044,ピアラ,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20230630,7046,ＴＤＳＥ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230630,7047,ポート,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230630,7048,ベルトラ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230630,7049,識学,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230630,7050,フロンティアインターナショナル,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230630,7056,マルク,PRO Market,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230630,7057,エヌ・シー・エヌ,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230630,7058,共栄セキュリティーサービス,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230630,7059,コプロ・ホールディングス,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20230630,7060,ギークス,プライム（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,7,TOPIX Small 2
20230630,7061,日本ホスピスホールディングス,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230630,7062,フレアス,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230630,7063,Ｂｉｒｄｍａｎ,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230630,7064,ハウテレビジョン,グロース（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
20230630,7065,ユーピーアール,スタンダード（内国株式）,9050,サービス業,10,情報通信・サービスその他 ,-,-
